video_id,channel_id,channel_name,tier,title,published_at,duration_sec,view_count,like_count,comment_count,comments_disabled,engagement_rate,duration_min,duration_bucket,publish_year,publish_month,days_since_publish,views_per_day,subscriber_count,total_view_count,channel_created_at
KK_1TDjtKoU,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Uprooted S2E2 | Funny Woodland D&D | Jailhouse Rooster | Dimwits of the Dimwood,2024-08-26 22:00:10+00:00,8257,764128,17757,939,False,0.024467104987646,137.6,120_to_180,2024,2024-08,587,1301.75,2630000,2920117795,2018-05-18 05:36:17+00:00
7K7joOKMHbc,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Uprooted S2E1 | Funny Woodland D&D | Fast Forward | Dimwits of the Dimwood,2024-08-20 22:00:21+00:00,7304,1333362,29260,1110,False,0.0227770102942786,121.7,120_to_180,2024,2024-08,593,2248.5,2630000,2920117795,2018-05-18 05:36:17+00:00
eZCQIZqZKjQ,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Frost Plays Minecraft! | Plushies Extended One Week! | ClownPlush.com | Get all 7 for 15% off!,2024-08-18 06:23:42+00:00,34909,71982,2902,62,False,0.0411769609068933,581.8,180_plus,2024,2024-08,595,120.98,2630000,2920117795,2018-05-18 05:36:17+00:00
d0h1arHU4Eo,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Beneath Dark Wings Ep. 39 | Epic Homebrew D&D | Dark Waters,2024-08-11 22:00:07+00:00,16638,38940,826,80,False,0.02326656394453,277.3,180_plus,2024,2024-08,602,64.68,2630000,2920117795,2018-05-18 05:36:17+00:00
tyYEpFTfB_4,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Uprooted Ep. 7 | Funny Woodland D&D | All the Wood's a Stage | Dimwits of the Dimwood,2024-08-07 22:00:06+00:00,11136,707877,14048,815,False,0.0209965855650063,185.6,180_plus,2024,2024-08,606,1168.11,2630000,2920117795,2018-05-18 05:36:17+00:00
WXI5oXsx-Bg,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Icebound Ep. 30 | Hardcore Survival D&D | Hollowed Out,2024-08-02 22:00:06+00:00,11305,95212,2226,273,False,0.0262466915934966,188.4,180_plus,2024,2024-08,611,155.83,2630000,2920117795,2018-05-18 05:36:17+00:00
k-TXS821OJc,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Edge of Midnight Ep. 32 | Folk Horror D&D | A New Dusk,2024-07-28 22:00:10+00:00,8040,68946,1866,377,False,0.0325327067560119,134.0,120_to_180,2024,2024-07,616,111.93,2630000,2920117795,2018-05-18 05:36:17+00:00
uG32T94YXwo,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Edge of Midnight Ep. 31  | Folk Horror D&D Campaign | Metamorphosis,2024-07-23 22:00:11+00:00,6714,49567,1685,240,False,0.0388363225533116,111.9,60_to_120,2024,2024-07,621,79.82,2630000,2920117795,2018-05-18 05:36:17+00:00
Jpxad63xQpM,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Chuckles Plushie Launch Party! | Pre-Order at ClownPlush.com! | Get all 7 for 15% off!,2024-07-20 08:14:59+00:00,42899,58377,1990,27,False,0.0345512787570447,715.0,180_plus,2024,2024-07,624,93.55,2630000,2920117795,2018-05-18 05:36:17+00:00
2fBOff6-_NE,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Shroud Over Saltmarsh Ep. 2 | High Seas D&D Campaign | Patreon Preview,2024-07-14 20:00:08+00:00,13320,81032,1323,115,False,0.0177460756244446,222.0,180_plus,2024,2024-07,630,128.62,2630000,2920117795,2018-05-18 05:36:17+00:00
d1xxOMq4nOc,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Avantris Plays Unfathomable! | Eldritch Horror Betrayal Board Game,2024-07-11 05:25:05+00:00,19998,26793,976,22,False,0.0372485350651289,333.3,180_plus,2024,2024-07,633,42.33,2630000,2920117795,2018-05-18 05:36:17+00:00
ctQ8-3HwWTw,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Edge of Midnight Ep. 30 | Folk Horror D&D Campaign | Beneath the Mask,2024-07-07 22:30:08+00:00,8255,59165,1678,207,False,0.0318600523958421,137.6,120_to_180,2024,2024-07,637,92.88,2630000,2920117795,2018-05-18 05:36:17+00:00
sBQeJX5wYg4,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Icebound Ep. 29 | Hardcore Survival D&D | The Clutch of Command,2024-07-05 21:00:06+00:00,11091,78941,2033,257,False,0.0290090067265426,184.8,180_plus,2024,2024-07,639,123.54,2630000,2920117795,2018-05-18 05:36:17+00:00
b2SZdf8meto,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Icebound Side Story 3 | Hardcore Survival D&D | The Choice To Head North,2024-06-26 22:00:07+00:00,11102,63004,1714,117,False,0.0290616468795632,185.0,180_plus,2024,2024-06,648,97.23,2630000,2920117795,2018-05-18 05:36:17+00:00
pgwA4748dgo,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,One Million Subscriber CELEBRATION! | Party Stream and Q&A!,2024-06-19 20:54:59+00:00,4022,42432,3390,163,False,0.0837339743589743,67.0,60_to_120,2024,2024-06,655,64.78,2630000,2920117795,2018-05-18 05:36:17+00:00
GMU2vZx7pTc,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Edge of Midnight Ep. 29 | Folk Horror D&D Campaign | Dead Men of Druskenvald,2024-06-16 21:00:09+00:00,10541,66485,1757,161,False,0.0288486124689779,175.7,120_to_180,2024,2024-06,658,101.04,2630000,2920117795,2018-05-18 05:36:17+00:00
9kPoB7aNo1Q,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Stardust Rhapsody: Overture Ep. 14 | Am I Evil? | Sci-Fi D&D,2024-06-14 21:30:21+00:00,13587,131741,2975,277,False,0.0246847982025337,226.4,180_plus,2024,2024-06,660,199.61,2630000,2920117795,2018-05-18 05:36:17+00:00
wtau2736RqA,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Edge of Midnight Ep. 28 | Folk Horror D&D Campaign | A Twist of Fate,2024-06-11 23:00:10+00:00,7849,55075,1517,121,False,0.0297412619155696,130.8,120_to_180,2024,2024-06,663,83.07,2630000,2920117795,2018-05-18 05:36:17+00:00
4rWoCt1IEmc,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Beneath Dark Wings Ep. 38 | Epic Homebrew D&D | A Chance in Hell,2024-06-08 17:24:22+00:00,22192,27379,561,97,False,0.0240330180065013,369.9,180_plus,2024,2024-06,666,41.11,2630000,2920117795,2018-05-18 05:36:17+00:00
THEXduQBbsQ,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Icebound Ep. 28 | Hardcore Survival D&D | Ties That Bind,2024-05-29 21:00:07+00:00,13744,126917,2403,220,False,0.0206670501193693,229.1,180_plus,2024,2024-05,676,187.75,2630000,2920117795,2018-05-18 05:36:17+00:00
dSY34pE-6I0,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,[Campaign Premiere] Shroud Over Saltmarsh Ep. 1 | High Seas D&D Campaign | Patreon Preview,2024-05-26 21:00:06+00:00,11548,131931,3707,249,False,0.0299853711409752,192.5,180_plus,2024,2024-05,679,194.3,2630000,2920117795,2018-05-18 05:36:17+00:00
c22t_Mu4heI,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Stardust Rhapsody: Overture Ep. 13 | Aurora Sonata | Sci-Fi D&D Campaign,2024-05-22 21:30:08+00:00,12566,103415,2524,239,False,0.0267175941594546,209.4,180_plus,2024,2024-05,683,151.41,2630000,2920117795,2018-05-18 05:36:17+00:00
wo5km1lp_dA,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Beneath Dark Wings Ep. 37 | Epic Homebrew D&D Campaign | Bargains and Broken Things,2024-05-14 21:30:08+00:00,21991,32904,700,131,False,0.0252552881108679,366.5,180_plus,2024,2024-05,691,47.62,2630000,2920117795,2018-05-18 05:36:17+00:00
Z3PHg3Jgg2A,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Uprooted S1E6 | Peeping Toads | Funny Woodland D&D | Peeping Toads | Dimwits of the Dimwood,2024-05-10 22:00:07+00:00,11418,1041225,18064,904,False,0.0182170040097001,190.3,180_plus,2024,2024-05,695,1498.17,2630000,2920117795,2018-05-18 05:36:17+00:00
VaVlCoDHt88,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Uprooted S1E1 | Funny Woodland D&D | Cat and Mouse | Dimwits of the Dimwood,2024-05-08 18:39:49+00:00,9533,3987175,84441,2429,False,0.0217873557092427,158.9,120_to_180,2024,2024-05,697,5720.48,2630000,2920117795,2018-05-18 05:36:17+00:00
cfwWBeikl2k,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Uprooted S1E5 | Funny Woodland D&D | Crazy River | Dimwits of the Dimwood,2024-05-02 22:30:06+00:00,10540,754108,15713,1110,False,0.0223084757090496,175.7,120_to_180,2024,2024-05,703,1072.7,2630000,2920117795,2018-05-18 05:36:17+00:00
9kcyQbLcNUg,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Icebound Ep. 27 | Hardcore Survival D&D | Rule of Might,2024-04-30 19:00:06+00:00,14564,77484,2197,241,False,0.0314645604253781,242.7,180_plus,2024,2024-04,705,109.91,2630000,2920117795,2018-05-18 05:36:17+00:00
GfQ7m-eigHQ,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Edge of Midnight Ep. 27  | Folk Horror D&D Campaign | Senseless and Insensible,2024-04-28 20:00:10+00:00,10094,59003,1757,241,False,0.0338626849482229,168.2,120_to_180,2024,2024-04,707,83.46,2630000,2920117795,2018-05-18 05:36:17+00:00
VkCgZn5-Ak0,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Edge of Midnight Ep. 26 | Folk Horror D&D Campaign | Stuff of Nightmares,2024-04-24 17:37:21+00:00,8378,50898,1531,170,False,0.0334197807379464,139.6,120_to_180,2024,2024-04,711,71.59,2630000,2920117795,2018-05-18 05:36:17+00:00
77k9wFvF2xY,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Edge of Midnight Ep. 25  | Folk Horror D&D Campaign | Lonely Cairn of Stones,2024-04-20 18:50:13+00:00,10350,63188,1607,230,False,0.029071975691587,172.5,120_to_180,2024,2024-04,715,88.37,2630000,2920117795,2018-05-18 05:36:17+00:00
LMzNNeFcSGY,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Stardust Rhapsody: Overture Ep. 12 | Highway Star | Sci-Fi D&D Campaign,2024-04-16 21:00:07+00:00,11980,108371,2949,335,False,0.0303033099260872,199.7,180_plus,2024,2024-04,719,150.72,2630000,2920117795,2018-05-18 05:36:17+00:00
fUQAWbcyFb0,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Edge of Midnight Ep. 24 | Folk Horror D&D Campaign | The Fallen Kneel,2024-04-14 19:58:38+00:00,11186,73407,1759,220,False,0.0269592818123612,186.4,180_plus,2024,2024-04,721,101.81,2630000,2920117795,2018-05-18 05:36:17+00:00
Vif7t0Cv65k,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Uprooted S1E4 | Funny Woodland D&D | Do You Hear the Critters Sing? | Dimwits of the Dimwood,2024-04-12 20:30:06+00:00,9582,767365,14886,874,False,0.0205378144689945,159.7,120_to_180,2024,2024-04,723,1061.36,2630000,2920117795,2018-05-18 05:36:17+00:00
6JJHECLM8pU,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Once Upon a Witchlight Ep. 56 | Feywild D&D Campaign | No More Neverland,2024-04-08 20:00:01+00:00,13708,446861,8234,1055,False,0.0207872246627027,228.5,180_plus,2024,2024-04,727,614.66,2630000,2920117795,2018-05-18 05:36:17+00:00
WheJEOQz9WI,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Uprooted S1E3 | Funny Woodland D&D | We Need a Montage | Dimwits of the Dimwood,2024-04-04 21:00:06+00:00,9219,869941,16234,758,False,0.0195323590910188,153.6,120_to_180,2024,2024-04,731,1190.07,2630000,2920117795,2018-05-18 05:36:17+00:00
MlRZyeG-Rl8,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Stardust Rhapsody: Overture Ep. 11 | The Joker | Sci-Fi D&D Campaign,2024-04-02 22:00:08+00:00,11460,121343,3024,326,False,0.0276076905960788,191.0,180_plus,2024,2024-04,733,165.54,2630000,2920117795,2018-05-18 05:36:17+00:00
VC5IIsMNMns,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Uprooted S1E2 | Funny Woodland D&D | Where's the Duck Sauce? | Dimwits of the Dimwood,2024-03-28 20:00:06+00:00,12126,1658098,26692,1179,False,0.0168090185260461,202.1,180_plus,2024,2024-03,738,2246.75,2630000,2920117795,2018-05-18 05:36:17+00:00
N2pJhF64PdE,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,D&D Chaos With Matthew Lillard! | Best Moments Compilation,2024-03-26 21:00:20+00:00,1677,773680,35589,480,False,0.0466200496329231,28.0,under_60,2024,2024-03,740,1045.51,2630000,2920117795,2018-05-18 05:36:17+00:00
2FY5j1U6UXM,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Once Upon a Witchlight Ep. 55  | Feywild D&D Campaign | Small Soldiers,2024-03-17 20:00:00+00:00,8535,219312,6236,421,False,0.0303540161961041,142.2,120_to_180,2024,2024-03,749,292.81,2630000,2920117795,2018-05-18 05:36:17+00:00
TK9b4MUVdlY,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Once Upon a Witchlight Ep. 54  | Feywild D&D Campaign | Going Underground,2024-03-14 21:00:11+00:00,8808,197570,5691,464,False,0.031153515209799,146.8,120_to_180,2024,2024-03,752,262.73,2630000,2920117795,2018-05-18 05:36:17+00:00
iAD6CntJ8lA,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Once Upon a Witchlight Ep. 53 | Feywild D&D Campaign | Spill the Tea,2024-03-10 22:33:29+00:00,8513,202865,5852,426,False,0.0309466886845932,141.9,120_to_180,2024,2024-03,756,268.34,2630000,2920117795,2018-05-18 05:36:17+00:00
ht2-ttV_lF8,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,[Finale] Arthurian Dark Fantasy Campaign | Tainted Grail Ep. 3 | The Broken Men,2024-03-05 21:00:32+00:00,15810,19910,648,82,False,0.0366649924660974,263.5,180_plus,2024,2024-03,761,26.16,2630000,2920117795,2018-05-18 05:36:17+00:00
rJBcyBbs3XU,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Arthurian Dark Fantasy Campaign | Tainted Grail Ep. 2 | The Bear and the Maiden Fair,2024-02-28 23:08:07+00:00,15208,29037,844,65,False,0.0313048868684781,253.5,180_plus,2024,2024-02,767,37.86,2630000,2920117795,2018-05-18 05:36:17+00:00
EWWd7d4QwfM,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Edge of Midnight Ep. 23 | Folk Horror D&D Campaign | Last Rites,2024-02-27 23:00:10+00:00,7991,51694,1632,229,False,0.0360003095136766,133.2,120_to_180,2024,2024-02,768,67.31,2630000,2920117795,2018-05-18 05:36:17+00:00
9Cn87g0TdcA,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,[Finale] Cuttlefish Sweepstakes Ep. 4 | 4 - Part Deadly D&D Campaign |,2024-02-26 00:52:41+00:00,10357,20305,708,109,False,0.0402363949766067,172.6,120_to_180,2024,2024-02,770,26.37,2630000,2920117795,2018-05-18 05:36:17+00:00
SZBHEo-5pcQ,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Once Upon a Witchlight Ep. 52 | Feywild D&D Campaign | Garden of Beatin',2024-02-24 20:47:16+00:00,7662,200717,5863,397,False,0.0311881903376395,127.7,120_to_180,2024,2024-02,771,260.33,2630000,2920117795,2018-05-18 05:36:17+00:00
lL-W_Hyfj_E,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Icebound Ep. 26 | Hardcore Survival D&D | Icebreakers,2024-02-22 20:00:10+00:00,13379,105067,2101,203,False,0.0219288644388818,223.0,180_plus,2024,2024-02,773,135.92,2630000,2920117795,2018-05-18 05:36:17+00:00
7RiAWqZzmzM,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Arthurian Dark Fantasy Campaign Premiere | Tainted Grail Ep. 1 | The Quest for Kamelot,2024-02-21 21:00:11+00:00,13553,72602,2155,97,False,0.0310184292443734,225.9,180_plus,2024,2024-02,774,93.8,2630000,2920117795,2018-05-18 05:36:17+00:00
WbkpBnNeWp4,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Edge of Midnight Ep. 22  | Folk Horror D&D Campaign | Her Limbs Are Thrawn,2024-02-21 02:51:40+00:00,8919,52176,1607,141,False,0.0335019932536031,148.6,120_to_180,2024,2024-02,774,67.41,2630000,2920117795,2018-05-18 05:36:17+00:00
Vxw59n2i1rA,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Cuttlefish Sweepstakes Ep. 3   | 4 - Part Deadly D&D Campaign,2024-02-18 23:45:55+00:00,11535,24803,728,68,False,0.0320928919888723,192.2,180_plus,2024,2024-02,777,31.92,2630000,2920117795,2018-05-18 05:36:17+00:00
0LBQqk20s9s,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Once Upon a Witchlight Ep. 51  | Feywild D&D Campaign | Candyland,2024-02-16 20:43:58+00:00,7725,202469,5942,320,False,0.0309281914762259,128.8,120_to_180,2024,2024-02,779,259.91,2630000,2920117795,2018-05-18 05:36:17+00:00
vY1bcniS-Bk,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Stardust Rhapsody: Overture Ep. 10 | Dust in the Wind | Sci-Fi D&D Campaign,2024-02-15 23:30:07+00:00,13040,125555,2923,284,False,0.0255425908964198,217.3,180_plus,2024,2024-02,780,160.97,2630000,2920117795,2018-05-18 05:36:17+00:00
nhyl6hlG8yw,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Edge of Midnight Ep. 21 | Folk Horror D&D Campaign | The Ballad of William Van Brunt,2024-02-13 23:00:16+00:00,9652,119803,3347,248,False,0.0300075958031101,160.9,120_to_180,2024,2024-02,782,153.2,2630000,2920117795,2018-05-18 05:36:17+00:00
9U4cdv_NMhU,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Stardust Rhapsody: Overture Ep. 9 | To Tame a Land | Sci-Fi D&D Campaign,2024-02-11 23:30:07+00:00,11294,119383,2777,150,False,0.0245177286548336,188.2,180_plus,2024,2024-02,784,152.27,2630000,2920117795,2018-05-18 05:36:17+00:00
GXfw14upgVU,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Icebound Ep. 25 | Hardcore Survival D&D | The Frigid Depths,2024-02-08 21:00:09+00:00,9332,61920,2036,135,False,0.0350613695090439,155.5,120_to_180,2024,2024-02,787,78.68,2630000,2920117795,2018-05-18 05:36:17+00:00
NQz7Eu_qHhw,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Edge of Midnight Ep. 20  | Folk Horror D&D Campaign | Inner Demons,2024-02-06 23:00:09+00:00,9016,59845,1762,222,False,0.0331523101345141,150.3,120_to_180,2024,2024-02,789,75.85,2630000,2920117795,2018-05-18 05:36:17+00:00
YJavudEDFVs,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Squid Game D&D | Cuttlefish Sweepstakes Ep. 2  | 4 - Part D&D Mini Campaign,2024-02-04 23:00:14+00:00,10361,27423,815,74,False,0.0324180432483681,172.7,120_to_180,2024,2024-02,791,34.67,2630000,2920117795,2018-05-18 05:36:17+00:00
ZF9Cheg_JI4,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Mini Painting and Hangout Q&A! - Icebound postponed to next Friday,2024-02-03 05:32:30+00:00,17063,10325,298,4,False,0.0292493946731234,284.4,180_plus,2024,2024-02,792,13.04,2630000,2920117795,2018-05-18 05:36:17+00:00
XcRr4aVIcSc,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Mini Painting and Hangout Q&A! - Warhammer: The Old World,2024-02-01 05:16:38+00:00,15649,8993,318,7,False,0.0361392193928611,260.8,180_plus,2024,2024-02,794,11.33,2630000,2920117795,2018-05-18 05:36:17+00:00
9idfw7Z-ZQM,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Squid Game in D&D! | Cuttlefish Sweepstakes Ep. 1  | 4-Part D&D Mini Campaign,2024-01-28 21:00:09+00:00,10393,75008,2105,87,False,0.0292235494880546,173.2,120_to_180,2024,2024-01,798,93.99,2630000,2920117795,2018-05-18 05:36:17+00:00
mlDLpZqHo_Q,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Mini Painting and Hangout Q&A! - Warhammer: The Old World,2024-01-25 05:08:09+00:00,16134,12922,498,17,False,0.0398545116854976,268.9,180_plus,2024,2024-01,801,16.13,2630000,2920117795,2018-05-18 05:36:17+00:00
ZiHUHLqjavE,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Stardust Rhapsody: Overture Ep. 8 | Heavy Metal | Sci-Fi D&D Campaign,2024-01-14 21:00:11+00:00,12101,162249,3551,236,False,0.0233406677390923,201.7,180_plus,2024,2024-01,812,199.81,2630000,2920117795,2018-05-18 05:36:17+00:00
uNaVjIJ-Ayo,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Once Upon a Witchlight Ep. 50 | Feywild D&D Campaign | The Getaway Gangarang,2024-01-08 23:00:12+00:00,7412,199685,6410,550,False,0.0348548964619275,123.5,120_to_180,2024,2024-01,818,244.11,2630000,2920117795,2018-05-18 05:36:17+00:00
p9RGoQYveio,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Icebound Ep. 24 | Hardcore Survival D&D | Passage of Rime,2024-01-04 00:30:08+00:00,14484,85086,2252,253,False,0.0294408010718567,241.4,180_plus,2024,2024-01,823,103.39,2630000,2920117795,2018-05-18 05:36:17+00:00
hx1C8avDBbY,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Icebound Side Story 2 | Hardcore Survival D&D | A Story For Another Time,2024-01-01 21:00:09+00:00,10691,46957,1664,158,False,0.0388014566518304,178.2,120_to_180,2024,2024-01,825,56.92,2630000,2920117795,2018-05-18 05:36:17+00:00
lhsN5mRVcZg,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Stardust Rhapsody: Overture Ep. 7 | Junkyard Dog | Sci-Fi D&D Campaign,2024-01-01 00:30:09+00:00,12488,159265,3390,191,False,0.0224845383480362,208.1,180_plus,2024,2024-01,826,192.81,2630000,2920117795,2018-05-18 05:36:17+00:00
0s9IKjFOc9g,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Walking in a Witchlight Wonderland (Part 2) - Yuletide Special | Holiday D&D,2023-12-26 23:30:09+00:00,6609,391425,10402,463,False,0.0277575525324136,110.2,60_to_120,2023,2023-12,831,471.03,2630000,2920117795,2018-05-18 05:36:17+00:00
ZXtmIozIOzc,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Unhinged D&D Holiday Special! | Funny Yuletide One-Shot Compilation,2023-12-25 22:30:04+00:00,1498,1088328,34677,550,False,0.0323679993531361,25.0,under_60,2023,2023-12,832,1308.09,2630000,2920117795,2018-05-18 05:36:17+00:00
-PyR66JBZC8,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Walking in a Witchlight Wonderland (Part 1) - A NEW Yuletide One-Shot | Holiday D&D,2023-12-23 22:30:13+00:00,7916,1380495,32149,891,False,0.0239334441631443,131.9,120_to_180,2023,2023-12,834,1655.27,2630000,2920117795,2018-05-18 05:36:17+00:00
bbUTfHJ5naY,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Stardust Rhapsody: Overture Ep. 6 | Thriller | Sci-Fi D&D Campaign,2023-12-22 21:00:09+00:00,12223,154870,3719,228,False,0.025485891392781,203.7,180_plus,2023,2023-12,835,185.47,2630000,2920117795,2018-05-18 05:36:17+00:00
wM9r1CVg1VQ,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Stardust Rhapsody: Overture Ep. 5 | Scary Monsters and Super Creeps | Sci-Fi D&D Campaign,2023-12-15 19:12:48+00:00,10497,165357,3860,258,False,0.0249036932213332,175.0,120_to_180,2023,2023-12,842,196.39,2630000,2920117795,2018-05-18 05:36:17+00:00
ibgG62vCkeU,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Stardust Rhapsody: Overture Ep. 4 | Stone Temple Pilot | Sci-Fi D&D Campaign,2023-12-06 22:24:07+00:00,10577,191941,4417,220,False,0.0241584653617517,176.3,120_to_180,2023,2023-12,851,225.55,2630000,2920117795,2018-05-18 05:36:17+00:00
DBadowiG9aE,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Chuckles Strikes Back | Funny D&D Story,2023-11-26 21:52:00+00:00,1678,1436179,46330,477,False,0.0325913413300152,28.0,under_60,2023,2023-11,861,1668.04,2630000,2920117795,2018-05-18 05:36:17+00:00
QMyiataYM6I,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Icebound Side Story 1 | Hardcore Survival D&D | The Choice To Head South,2023-11-20 21:00:08+00:00,7161,50301,1823,130,False,0.0388262658794059,119.4,60_to_120,2023,2023-11,867,58.02,2630000,2920117795,2018-05-18 05:36:17+00:00
zn9nZFwQQoE,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Ring of Chaos One-Shot with Matthew Lillard | Post-Session Live Q&A,2023-11-14 04:11:05+00:00,7275,20812,1068,36,False,0.0530463194310974,121.2,120_to_180,2023,2023-11,873,23.84,2630000,2920117795,2018-05-18 05:36:17+00:00
FMIInD-A2e8,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Funny D&D One-Shot with Matthew Lillard | Ring of Chaos,2023-11-13 21:00:17+00:00,17658,1467372,51046,1447,False,0.035773478027385,294.3,180_plus,2023,2023-11,874,1678.92,2630000,2920117795,2018-05-18 05:36:17+00:00
kXnA6obq1Ks,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Stardust Rhapsody: Overture Ep. 3 | Cold as Ice | Sci-Fi D&D Campaign,2023-11-13 01:37:58+00:00,14027,345464,6449,357,False,0.019701039761017,233.8,180_plus,2023,2023-11,875,394.82,2630000,2920117795,2018-05-18 05:36:17+00:00
IjT-iLhWlIs,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Crooked Moon Final Day! | Free Dice for All Physical Backers | Streaming til Midnight,2023-11-02 05:32:02+00:00,42901,13414,482,30,False,0.0381690770836439,715.0,180_plus,2023,2023-11,885,15.16,2630000,2920117795,2018-05-18 05:36:17+00:00
DPq-dmccBuo,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Of Heart and Harvest | Curse of Strahdanya One-Shot | Folk Horror 5e,2023-11-01 18:00:05+00:00,15567,70362,1951,104,False,0.0292061055683465,259.4,180_plus,2023,2023-11,886,79.42,2630000,2920117795,2018-05-18 05:36:17+00:00
Fg-CPoEd-QM,UCiER8p540j2SosO7OX7E0VA,Legends of Avantris,large,Endless Nights: A Crooked Moon Talk Show | Monsters | Free Dice!,2023-10-31 05:01:34+00:00,17955,6435,262,6,False,0.0416472416472416,299.2,180_plus,2023,2023-10,887,7.25,2630000,2920117795,2018-05-18 05:36:17+00:00
